efficiency,start_time,time_offset,end_time
89.0,2020-05-08 10:36:00.000,UTC-0300,2020-05-08 12:12:00.000
76.0,2020-11-08 18:10:00.000,UTC-0400,2020-11-08 19:21:00.000
88.0,2020-09-09 03:52:00.000,UTC-0600,2020-09-09 11:48:00.000
93.0,2020-07-07 04:33:00.000,UTC-0300,2020-07-07 10:19:00.000
86.0,2020-11-09 03:12:00.000,UTC-0400,2020-11-09 09:35:00.000
87.0,2020-09-10 05:04:00.000,UTC-0600,2020-09-10 10:09:00.000
84.0,2020-07-07 20:27:00.000,UTC-0300,2020-07-07 21:59:00.000
91.0,2020-05-09 03:27:00.000,UTC-0300,2020-05-09 12:23:00.000
90.0,2020-07-08 03:25:00.000,UTC-0300,2020-07-08 10:57:00.000
90.0,2020-11-09 09:53:00.000,UTC-0400,2020-11-09 11:27:00.000
90.0,2020-09-10 10:13:00.000,UTC-0600,2020-09-10 11:56:00.000
89.0,2020-05-13 03:18:00.000,UTC-0300,2020-05-13 10:38:00.000
88.0,2020-07-09 03:34:00.000,UTC-0300,2020-07-09 11:50:00.000
90.0,2020-09-11 05:01:00.000,UTC-0600,2020-09-11 10:03:00.000
87.0,2020-11-10 01:39:00.000,UTC-0400,2020-11-10 11:39:00.000
89.0,2020-07-10 04:19:00.000,UTC-0300,2020-07-10 11:29:00.000
91.0,2020-05-14 02:17:00.000,UTC-0300,2020-05-14 11:03:00.000
87.0,2020-11-11 02:29:00.000,UTC-0400,2020-11-11 11:34:00.000
91.0,2020-07-11 02:23:00.000,UTC-0300,2020-07-11 11:58:00.000
89.0,2020-07-12 04:01:00.000,UTC-0300,2020-07-12 11:33:00.000
43.0,2020-05-14 23:40:00.000,UTC-0300,2020-05-15 00:42:00.000
86.0,2020-09-11 10:05:00.000,UTC-0600,2020-09-11 12:02:00.000
61.0,2020-07-12 11:46:00.000,UTC-0300,2020-07-12 13:01:00.000
92.0,2020-09-12 05:37:00.000,UTC-0600,2020-09-12 10:26:00.000
88.0,2020-11-12 01:11:00.000,UTC-0400,2020-11-12 11:39:00.000
54.0,2020-05-15 01:09:00.000,UTC-0300,2020-05-15 02:21:00.000
83.0,2020-07-12 18:56:00.000,UTC-0300,2020-07-12 20:21:00.000
86.0,2020-09-12 11:21:00.000,UTC-0600,2020-09-12 14:14:00.000
88.0,2020-11-13 02:40:00.000,UTC-0400,2020-11-13 09:05:00.000
86.0,2020-09-13 05:21:00.000,UTC-0600,2020-09-13 13:23:00.000
88.0,2020-07-13 03:48:00.000,UTC-0300,2020-07-13 10:24:00.000
90.0,2020-05-15 03:05:00.000,UTC-0300,2020-05-15 11:06:00.000
91.0,2020-09-14 05:21:00.000,UTC-0600,2020-09-14 12:57:00.000
93.0,2020-07-14 03:13:00.000,UTC-0300,2020-07-14 12:16:00.000
93.0,2020-11-13 10:36:00.000,UTC-0400,2020-11-13 12:31:00.000
93.0,2020-09-15 05:23:00.000,UTC-0600,2020-09-15 12:51:00.000
89.0,2020-07-15 04:16:00.000,UTC-0300,2020-07-15 11:45:00.000
73.0,2020-05-15 12:59:00.000,UTC-0300,2020-05-15 14:00:00.000
93.0,2020-09-16 04:09:00.000,UTC-0600,2020-09-16 12:54:00.000
91.0,2020-11-14 04:17:00.000,UTC-0400,2020-11-14 12:04:00.000
85.0,2020-09-20 07:12:00.000,UTC-0600,2020-09-20 12:04:00.000
87.0,2020-11-15 03:41:00.000,UTC-0400,2020-11-15 08:41:00.000
88.0,2020-09-17 06:02:00.000,UTC-0600,2020-09-17 13:19:00.000
86.0,2020-05-16 03:41:00.000,UTC-0300,2020-05-16 11:36:00.000
89.0,2020-07-16 03:45:00.000,UTC-0300,2020-07-16 11:22:00.000
93.0,2020-11-15 08:48:00.000,UTC-0400,2020-11-15 12:51:00.000
91.0,2020-09-18 06:07:00.000,UTC-0600,2020-09-18 09:14:00.000
92.0,2020-09-18 09:32:00.000,UTC-0600,2020-09-18 13:07:00.000
63.0,2020-11-15 19:01:00.000,UTC-0400,2020-11-15 20:10:00.000
67.0,2020-05-09 19:01:00.000,UTC-0300,2020-05-09 20:34:00.000
87.0,2020-09-19 05:36:00.000,UTC-0600,2020-09-19 13:53:00.000
74.0,2020-11-16 02:03:00.000,UTC-0400,2020-11-16 03:32:00.000
88.0,2020-07-17 03:24:00.000,UTC-0300,2020-07-17 11:47:00.000
93.0,2020-09-21 01:04:00.000,UTC-0300,2020-09-21 11:59:00.000
92.0,2020-05-10 04:38:00.000,UTC-0300,2020-05-10 11:11:00.000
87.0,2020-11-16 03:38:00.000,UTC-0400,2020-11-16 05:54:00.000
94.0,2020-09-22 03:13:00.000,UTC-0300,2020-09-22 11:39:00.000
70.0,2020-07-18 02:22:00.000,UTC-0300,2020-07-18 03:34:00.000
91.0,2020-11-16 05:57:00.000,UTC-0400,2020-11-16 10:37:00.000
91.0,2020-09-23 03:38:00.000,UTC-0300,2020-09-23 11:53:00.000
64.0,2020-05-10 16:36:00.000,UTC-0300,2020-05-10 17:15:00.000
89.0,2020-09-24 03:08:00.000,UTC-0300,2020-09-24 10:38:00.000
91.0,2020-05-11 02:17:00.000,UTC-0300,2020-05-11 12:06:00.000
38.0,2020-11-17 00:48:00.000,UTC-0400,2020-11-17 01:48:00.000
90.0,2020-09-25 03:58:00.000,UTC-0300,2020-09-25 10:30:00.000
89.0,2020-05-12 02:33:00.000,UTC-0300,2020-05-12 10:45:00.000
90.0,2020-11-17 02:39:00.000,UTC-0400,2020-11-17 11:36:00.000
81.0,2020-09-25 21:24:00.000,UTC-0300,2020-09-25 22:30:00.000
84.0,2020-05-16 22:32:00.000,UTC-0300,2020-05-17 00:02:00.000
74.0,2020-11-18 00:09:00.000,UTC-0400,2020-11-18 01:11:00.000
91.0,2020-09-26 01:55:00.000,UTC-0300,2020-09-26 11:24:00.000
90.0,2020-07-18 03:38:00.000,UTC-0300,2020-07-18 09:24:00.000
90.0,2020-05-17 03:19:00.000,UTC-0300,2020-05-17 11:31:00.000
90.0,2020-09-27 02:35:00.000,UTC-0300,2020-09-27 10:57:00.000
82.0,2020-05-17 19:48:00.000,UTC-0300,2020-05-17 21:02:00.000
84.0,2020-09-27 20:25:00.000,UTC-0300,2020-09-27 22:34:00.000
65.0,2020-07-18 09:28:00.000,UTC-0300,2020-07-18 10:38:00.000
81.0,2020-09-28 01:41:00.000,UTC-0300,2020-09-28 08:40:00.000
90.0,2020-11-18 01:22:00.000,UTC-0400,2020-11-18 10:35:00.000
75.0,2020-07-18 12:53:00.000,UTC-0300,2020-07-18 15:01:00.000
89.0,2020-09-28 08:44:00.000,UTC-0300,2020-09-28 10:19:00.000
60.0,2020-11-18 11:16:00.000,UTC-0400,2020-11-18 12:01:00.000
51.0,2020-07-18 17:26:00.000,UTC-0300,2020-07-18 19:06:00.000
75.0,2020-09-29 00:52:00.000,UTC-0300,2020-09-29 01:53:00.000
94.0,2020-11-19 03:24:00.000,UTC-0400,2020-11-19 06:55:00.000
89.0,2020-05-18 02:41:00.000,UTC-0300,2020-05-18 12:02:00.000
91.0,2020-09-29 02:34:00.000,UTC-0300,2020-09-29 10:09:00.000
91.0,2020-11-19 07:01:00.000,UTC-0400,2020-11-19 11:12:00.000
60.0,2020-05-19 01:08:00.000,UTC-0300,2020-05-19 02:12:00.000
89.0,2020-09-30 01:49:00.000,UTC-0300,2020-09-30 10:00:00.000
93.0,2020-11-20 02:11:00.000,UTC-0400,2020-11-20 10:52:00.000
86.0,2020-05-19 02:16:00.000,UTC-0300,2020-05-19 10:10:00.000
89.0,2020-10-01 01:26:00.000,UTC-0300,2020-10-01 07:29:00.000
88.0,2020-11-21 02:53:00.000,UTC-0400,2020-11-21 12:30:00.000
39.0,2020-05-20 04:17:00.000,UTC-0300,2020-05-21 00:35:00.000
94.0,2020-10-01 07:33:00.000,UTC-0300,2020-10-01 10:59:00.000
88.0,2020-11-22 02:26:00.000,UTC-0400,2020-11-22 11:32:00.000
93.0,2020-10-02 03:32:00.000,UTC-0300,2020-10-02 09:45:00.000
86.0,2020-07-19 03:08:00.000,UTC-0300,2020-07-19 09:31:00.000
91.0,2020-05-21 02:33:00.000,UTC-0300,2020-05-21 10:31:00.000
91.0,2020-10-03 00:50:00.000,UTC-0300,2020-10-03 08:13:00.000
78.0,2020-11-22 13:17:00.000,UTC-0400,2020-11-22 14:28:00.000
85.0,2020-07-19 09:43:00.000,UTC-0300,2020-07-19 10:31:00.000
65.0,2020-05-22 02:06:00.000,UTC-0300,2020-05-22 15:15:00.000
80.0,2020-10-03 09:22:00.000,UTC-0300,2020-10-03 11:48:00.000
84.0,2020-07-19 17:53:00.000,UTC-0300,2020-07-19 19:17:00.000
80.0,2020-05-22 21:01:00.000,UTC-0300,2020-05-22 22:25:00.000
71.0,2020-11-22 15:27:00.000,UTC-0400,2020-11-22 17:05:00.000
88.0,2020-10-04 02:17:00.000,UTC-0300,2020-10-04 08:55:00.000
90.0,2020-07-20 02:53:00.000,UTC-0300,2020-07-20 11:15:00.000
92.0,2020-05-23 04:05:00.000,UTC-0300,2020-05-23 10:26:00.000
86.0,2020-07-21 03:00:00.000,UTC-0300,2020-07-21 10:20:00.000
88.0,2020-10-04 09:11:00.000,UTC-0300,2020-10-04 12:03:00.000
65.0,2020-05-23 10:29:00.000,UTC-0300,2020-05-23 10:52:00.000
63.0,2020-11-23 01:36:00.000,UTC-0400,2020-11-23 03:07:00.000
91.0,2020-10-05 00:30:00.000,UTC-0300,2020-10-05 10:33:00.000
90.0,2020-05-24 03:21:00.000,UTC-0300,2020-05-24 11:37:00.000
91.0,2020-07-22 03:04:00.000,UTC-0300,2020-07-22 12:01:00.000
88.0,2020-11-23 03:45:00.000,UTC-0400,2020-11-23 11:35:00.000
87.0,2020-10-06 01:29:00.000,UTC-0300,2020-10-06 08:14:00.000
53.0,2020-05-24 14:23:00.000,UTC-0300,2020-05-24 14:55:00.000
93.0,2020-11-24 04:27:00.000,UTC-0400,2020-11-24 11:14:00.000
85.0,2020-05-25 02:49:00.000,UTC-0300,2020-05-25 11:25:00.000
90.0,2020-10-06 08:17:00.000,UTC-0300,2020-10-06 10:14:00.000
89.0,2020-05-26 04:34:00.000,UTC-0300,2020-05-26 10:42:00.000
86.0,2020-11-25 03:40:00.000,UTC-0400,2020-11-25 09:51:00.000
49.0,2020-07-22 17:01:00.000,UTC-0300,2020-07-22 18:34:00.000
88.0,2020-05-27 04:53:00.000,UTC-0300,2020-05-27 10:27:00.000
84.0,2020-11-25 09:58:00.000,UTC-0400,2020-11-25 12:41:00.000
90.0,2020-10-07 02:03:00.000,UTC-0300,2020-10-07 09:10:00.000
94.0,2020-05-27 10:29:00.000,UTC-0300,2020-05-27 12:04:00.000
90.0,2020-11-26 03:34:00.000,UTC-0400,2020-11-26 12:15:00.000
91.0,2020-05-28 02:19:00.000,UTC-0300,2020-05-28 10:09:00.000
89.0,2020-11-27 02:35:00.000,UTC-0400,2020-11-27 10:34:00.000
91.0,2020-10-08 02:38:00.000,UTC-0300,2020-10-08 08:51:00.000
87.0,2020-07-23 02:48:00.000,UTC-0300,2020-07-23 10:48:00.000
64.0,2020-11-28 02:57:00.000,UTC-0400,2020-11-28 04:02:00.000
88.0,2020-07-24 03:59:00.000,UTC-0300,2020-07-24 09:54:00.000
56.0,2020-10-08 09:01:00.000,UTC-0300,2020-10-08 09:33:00.000
70.0,2020-07-24 22:40:00.000,UTC-0300,2020-07-25 00:40:00.000
90.0,2020-11-28 04:09:00.000,UTC-0400,2020-11-28 07:58:00.000
92.0,2020-07-25 04:04:00.000,UTC-0300,2020-07-25 10:05:00.000
90.0,2020-05-29 02:39:00.000,UTC-0300,2020-05-29 11:19:00.000
86.0,2020-10-09 01:11:00.000,UTC-0300,2020-10-09 06:23:00.000
87.0,2020-07-25 11:10:00.000,UTC-0300,2020-07-25 12:55:00.000
59.0,2020-05-29 20:49:00.000,UTC-0300,2020-05-29 22:27:00.000
70.0,2020-07-25 17:56:00.000,UTC-0300,2020-07-25 19:47:00.000
82.0,2020-11-28 08:03:00.000,UTC-0400,2020-11-28 11:42:00.000
91.0,2020-05-30 03:41:00.000,UTC-0300,2020-05-30 12:02:00.000
83.0,2020-07-26 06:22:00.000,UTC-0300,2020-07-26 12:12:00.000
90.0,2020-05-31 05:09:00.000,UTC-0300,2020-05-31 11:54:00.000
72.0,2020-10-09 20:38:00.000,UTC-0300,2020-10-09 22:04:00.000
86.0,2020-11-29 04:05:00.000,UTC-0400,2020-11-29 06:05:00.000
89.0,2020-10-10 02:16:00.000,UTC-0300,2020-10-10 09:14:00.000
62.0,2020-10-10 18:56:00.000,UTC-0300,2020-10-10 19:58:00.000
92.0,2020-11-29 06:33:00.000,UTC-0400,2020-11-29 12:14:00.000
85.0,2020-07-26 18:53:00.000,UTC-0300,2020-07-26 21:14:00.000
88.0,2020-10-11 02:31:00.000,UTC-0300,2020-10-11 10:07:00.000
90.0,2020-06-01 02:52:00.000,UTC-0300,2020-06-01 09:40:00.000
94.0,2020-10-19 01:07:00.000,UTC-0300,2020-10-19 10:51:00.000
88.0,2020-11-30 02:44:00.000,UTC-0400,2020-11-30 11:27:00.000
90.0,2020-06-03 03:01:00.000,UTC-0300,2020-06-03 09:03:00.000
90.0,2020-10-20 03:48:00.000,UTC-0300,2020-10-20 07:46:00.000
82.0,2020-07-27 03:27:00.000,UTC-0300,2020-07-27 11:40:00.000
92.0,2020-06-03 09:20:00.000,UTC-0300,2020-06-03 11:47:00.000
90.0,2020-10-20 07:49:00.000,UTC-0300,2020-10-20 10:20:00.000
79.0,2020-06-04 01:31:00.000,UTC-0300,2020-06-04 02:48:00.000
73.0,2020-10-20 20:30:00.000,UTC-0300,2020-10-20 21:41:00.000
86.0,2020-07-28 02:25:00.000,UTC-0300,2020-07-28 11:38:00.000
88.0,2020-06-04 03:15:00.000,UTC-0300,2020-06-04 11:13:00.000
91.0,2020-10-21 01:54:00.000,UTC-0300,2020-10-21 10:49:00.000
90.0,2020-07-29 04:03:00.000,UTC-0300,2020-07-29 12:13:00.000
92.0,2020-06-05 02:01:00.000,UTC-0300,2020-06-05 10:15:00.000
89.0,2020-10-22 02:41:00.000,UTC-0300,2020-10-22 08:44:00.000
92.0,2020-06-06 04:24:00.000,UTC-0300,2020-06-06 11:16:00.000
92.0,2020-12-01 02:29:00.000,UTC-0400,2020-12-01 11:16:00.000
90.0,2020-06-07 06:21:00.000,UTC-0300,2020-06-07 13:40:00.000
82.0,2020-10-22 08:45:00.000,UTC-0300,2020-10-22 11:20:00.000
83.0,2020-12-02 02:47:00.000,UTC-0400,2020-12-02 09:50:00.000
90.0,2020-10-23 01:54:00.000,UTC-0300,2020-10-23 09:22:00.000
88.0,2020-07-30 04:10:00.000,UTC-0300,2020-07-30 10:02:00.000
90.0,2020-12-03 02:25:00.000,UTC-0400,2020-12-03 10:35:00.000
91.0,2020-10-24 02:11:00.000,UTC-0300,2020-10-24 10:13:00.000
76.0,2020-06-07 21:12:00.000,UTC-0300,2020-06-07 23:05:00.000
97.0,2020-10-25 02:05:00.000,UTC-0300,2020-10-25 08:44:00.000
86.0,2020-12-04 00:18:00.000,UTC-0400,2020-12-04 01:32:00.000
61.0,2020-07-30 23:51:00.000,UTC-0300,2020-07-31 01:07:00.000
93.0,2020-06-08 03:24:00.000,UTC-0300,2020-06-08 10:50:00.000
93.0,2020-10-12 01:49:00.000,UTC-0300,2020-10-12 08:44:00.000
93.0,2020-12-04 02:12:00.000,UTC-0400,2020-12-04 06:53:00.000
92.0,2020-10-13 01:35:00.000,UTC-0300,2020-10-13 10:09:00.000
86.0,2020-07-31 04:08:00.000,UTC-0300,2020-07-31 11:39:00.000
90.0,2020-12-04 06:57:00.000,UTC-0400,2020-12-04 11:51:00.000
95.0,2020-06-09 02:58:00.000,UTC-0300,2020-06-09 11:26:00.000
91.0,2020-10-14 01:48:00.000,UTC-0300,2020-10-14 09:02:00.000
91.0,2020-12-05 02:49:00.000,UTC-0400,2020-12-05 10:12:00.000
86.0,2020-08-01 04:26:00.000,UTC-0300,2020-08-01 11:04:00.000
53.0,2020-10-14 09:05:00.000,UTC-0300,2020-10-14 09:59:00.000
87.0,2020-12-05 11:50:00.000,UTC-0400,2020-12-05 12:38:00.000
93.0,2020-06-10 04:26:00.000,UTC-0300,2020-06-10 11:56:00.000
88.0,2020-08-02 03:10:00.000,UTC-0300,2020-08-02 11:04:00.000
88.0,2020-12-05 19:35:00.000,UTC-0400,2020-12-05 21:08:00.000
95.0,2020-10-15 02:24:00.000,UTC-0300,2020-10-15 04:30:00.000
91.0,2020-08-03 05:39:00.000,UTC-0300,2020-08-03 10:48:00.000
90.0,2020-12-06 02:50:00.000,UTC-0400,2020-12-06 08:31:00.000
94.0,2020-06-11 02:48:00.000,UTC-0300,2020-06-11 09:28:00.000
89.0,2020-08-04 04:02:00.000,UTC-0300,2020-08-04 10:27:00.000
84.0,2020-10-15 04:18:00.000,UTC-0300,2020-10-15 06:45:00.000
90.0,2020-08-05 02:04:00.000,UTC-0300,2020-08-05 10:50:00.000
84.0,2020-12-06 09:16:00.000,UTC-0400,2020-12-06 13:31:00.000
84.0,2020-08-06 03:11:00.000,UTC-0300,2020-08-06 09:54:00.000
88.0,2020-12-07 02:59:00.000,UTC-0400,2020-12-07 11:31:00.000
95.0,2020-10-16 01:16:00.000,UTC-0300,2020-10-16 07:57:00.000
83.0,2020-08-07 01:30:00.000,UTC-0300,2020-08-07 03:09:00.000
86.0,2020-12-08 02:18:00.000,UTC-0400,2020-12-08 10:40:00.000
83.0,2020-06-11 09:59:00.000,UTC-0300,2020-06-11 10:59:00.000
92.0,2020-08-07 04:39:00.000,UTC-0300,2020-08-07 10:31:00.000
93.0,2020-12-09 03:42:00.000,UTC-0400,2020-12-09 10:53:00.000
51.0,2020-10-16 09:02:00.000,UTC-0300,2020-10-16 09:47:00.000
90.0,2020-12-28 03:45:00.000,UTC-0400,2020-12-28 12:40:00.000
89.0,2020-08-08 02:53:00.000,UTC-0300,2020-08-08 10:39:00.000
86.0,2020-12-29 03:19:00.000,UTC-0400,2020-12-29 09:03:00.000
87.0,2020-08-09 04:28:00.000,UTC-0300,2020-08-09 10:46:00.000
93.0,2020-12-10 03:45:00.000,UTC-0400,2020-12-10 11:33:00.000
92.0,2020-10-17 00:55:00.000,UTC-0300,2020-10-17 08:58:00.000
89.0,2020-12-29 11:34:00.000,UTC-0400,2020-12-29 14:18:00.000
83.0,2020-08-09 18:48:00.000,UTC-0300,2020-08-09 20:52:00.000
94.0,2020-10-18 01:57:00.000,UTC-0300,2020-10-18 09:41:00.000
0.0,2020-08-17 04:20:00.000,UTC-0300,2020-08-17 11:20:00.000
88.0,2020-12-11 03:28:00.000,UTC-0400,2020-12-11 11:15:00.000
0.0,2020-08-18 04:00:00.000,UTC-0300,2020-08-18 10:00:00.000
93.0,2020-10-26 01:25:00.000,UTC-0300,2020-10-26 09:51:00.000
88.0,2020-12-30 03:51:00.000,UTC-0400,2020-12-30 12:32:00.000
91.0,2020-10-27 00:59:00.000,UTC-0300,2020-10-27 07:37:00.000
87.0,2020-12-31 05:08:00.000,UTC-0400,2020-12-31 11:11:00.000
91.0,2020-08-19 03:07:00.000,UTC-0300,2020-08-19 10:54:00.000
89.0,2021-01-01 03:08:00.000,UTC-0400,2021-01-01 12:26:00.000
94.0,2020-10-27 08:37:00.000,UTC-0300,2020-10-27 11:35:00.000
60.0,2020-08-19 23:31:00.000,UTC-0300,2020-08-20 01:00:00.000
91.0,2021-01-02 03:46:00.000,UTC-0400,2021-01-02 07:25:00.000
92.0,2020-12-12 02:42:00.000,UTC-0400,2020-12-12 09:23:00.000
87.0,2020-10-28 01:43:00.000,UTC-0300,2020-10-28 06:26:00.000
88.0,2020-08-20 02:59:00.000,UTC-0300,2020-08-20 04:33:00.000
89.0,2021-01-02 07:29:00.000,UTC-0400,2021-01-02 10:55:00.000
89.0,2020-08-20 04:36:00.000,UTC-0300,2020-08-20 10:15:00.000
93.0,2020-10-28 06:42:00.000,UTC-0300,2020-10-28 09:54:00.000
86.0,2021-01-02 10:56:00.000,UTC-0400,2021-01-02 13:36:00.000
92.0,2020-10-29 02:51:00.000,UTC-0300,2020-10-29 10:08:00.000
89.0,2020-12-12 10:13:00.000,UTC-0400,2020-12-12 12:59:00.000
76.0,2020-08-21 01:14:00.000,UTC-0300,2020-08-21 02:54:00.000
90.0,2021-01-03 02:53:00.000,UTC-0400,2021-01-03 07:03:00.000
79.0,2020-10-30 02:35:00.000,UTC-0300,2020-10-30 07:59:00.000
83.0,2020-08-21 02:58:00.000,UTC-0300,2020-08-21 10:05:00.000
90.0,2020-10-31 01:34:00.000,UTC-0300,2020-10-31 06:51:00.000
86.0,2020-12-12 20:53:00.000,UTC-0400,2020-12-12 22:35:00.000
90.0,2020-10-31 09:04:00.000,UTC-0300,2020-10-31 10:40:00.000
95.0,2021-03-11 07:33:00.000,UTC-0400,2021-03-11 09:44:00.000
95.0,2021-01-03 08:13:00.000,UTC-0400,2021-01-03 12:33:00.000
91.62304,2018-05-02 03:09:00.000,UTC-0300,2018-05-02 09:30:00.000
86.0,2020-12-13 06:59:00.000,UTC-0400,2020-12-13 12:24:00.000
92.0,2021-03-12 01:04:00.000,UTC-0400,2021-03-12 07:08:00.000
91.78082,2018-05-09 05:00:00.000,UTC-0300,2018-05-09 11:05:00.000
89.662025,2018-12-24 05:00:00.000,UTC-0400,2018-12-24 13:22:00.000
89.0,2021-03-12 07:12:00.000,UTC-0400,2021-03-12 11:58:00.000
81.0,2021-01-04 05:01:00.000,UTC-0400,2021-01-04 06:57:00.000
86.0,2018-06-24 17:46:00.000,UTC-0300,2018-06-24 19:25:00.000
93.0,2020-12-14 03:06:00.000,UTC-0400,2020-12-14 12:00:00.000
88.0,2021-03-13 01:54:00.000,UTC-0400,2021-03-13 11:41:00.000
91.46608,2018-01-11 03:30:00.000,UTC-0400,2018-01-11 11:06:00.000
95.84905,2018-01-13 02:54:00.000,UTC-0400,2018-01-13 11:43:00.000
93.589745,2018-06-16 18:57:00.000,UTC-0300,2018-06-16 20:14:00.000
78.0,2020-12-15 02:03:00.000,UTC-0400,2020-12-15 03:09:00.000
90.625,2018-11-08 03:41:00.000,UTC-0400,2018-11-08 10:37:00.000
90.909096,2018-01-07 04:46:00.000,UTC-0400,2018-01-07 08:58:00.000
63.076927,2018-06-18 02:30:00.000,UTC-0300,2018-06-18 03:34:00.000
94.0,2021-03-14 03:12:00.000,UTC-0400,2021-03-14 09:54:00.000
95.0,2020-12-15 06:48:00.000,UTC-0400,2020-12-15 12:11:00.000
89.91597,2018-08-19 13:02:00.000,UTC+0300,2018-08-19 15:00:00.000
63.0,2021-03-14 17:11:00.000,UTC-0300,2021-03-14 19:09:00.000
92.840096,2018-11-21 02:34:00.000,UTC-0400,2018-11-21 09:32:00.000
93.283585,2018-08-25 10:01:00.000,UTC+0300,2018-08-25 12:14:00.000
89.0,2021-03-15 03:14:00.000,UTC-0300,2021-03-15 12:19:00.000
93.0,2020-12-16 02:39:00.000,UTC-0400,2020-12-16 11:09:00.000
70.27027,2018-04-06 07:43:00.000,UTC-0300,2018-04-06 08:19:00.000
86.0,2021-03-16 01:50:00.000,UTC-0300,2021-03-16 09:37:00.000
86.0,2021-03-17 01:06:00.000,UTC-0300,2021-03-17 11:11:00.000
89.0,2021-01-04 07:01:00.000,UTC-0400,2021-01-04 11:48:00.000
89.0,2021-03-18 00:49:00.000,UTC-0300,2021-03-18 10:38:00.000
91.91686,2018-04-18 03:08:00.000,UTC-0300,2018-04-18 10:20:00.000
91.075516,2018-05-18 02:48:00.000,UTC-0300,2018-05-18 10:05:00.000
91.0,2021-03-19 02:43:00.000,UTC-0300,2021-03-19 09:55:00.000
93.0,2021-01-05 02:50:00.000,UTC-0400,2021-01-05 08:56:00.000
92.0,2021-03-20 02:23:00.000,UTC-0300,2021-03-20 08:35:00.000
88.0,2021-03-20 16:36:00.000,UTC-0300,2021-03-20 17:57:00.000
93.0,2021-01-05 09:09:00.000,UTC-0400,2021-01-05 12:33:00.000
92.056076,2018-01-04 04:15:00.000,UTC-0400,2018-01-04 11:23:00.000
89.0,2021-03-21 04:02:00.000,UTC-0300,2021-03-21 12:12:00.000
93.548386,2018-06-23 02:11:00.000,UTC-0300,2018-06-23 05:47:00.000
89.39096,2018-07-14 03:37:00.000,UTC-0300,2018-07-14 12:05:00.000
89.0,2021-03-22 02:23:00.000,UTC-0300,2021-03-22 11:07:00.000
50.0,2021-01-06 01:20:00.000,UTC-0400,2021-01-06 02:28:00.000
90.0,2020-12-17 02:56:00.000,UTC-0400,2020-12-17 08:35:00.000
87.0,2021-03-23 01:14:00.000,UTC-0300,2021-03-23 07:53:00.000
94.67005,2018-04-07 03:50:00.000,UTC-0300,2018-04-07 10:23:00.000
53.0,2021-01-06 03:30:00.000,UTC-0400,2021-01-06 16:35:00.000
95.522385,2018-09-11 21:52:00.000,UTC-0300,2018-09-12 00:05:00.000
87.76224,2018-05-29 02:25:00.000,UTC-0300,2018-05-29 07:11:00.000
90.94139,2018-12-21 03:39:00.000,UTC-0400,2018-12-21 13:01:00.000
80.0,2018-06-20 22:11:00.000,UTC-0300,2018-06-20 23:20:00.000
89.52381,2018-06-08 02:01:00.000,UTC-0300,2018-06-08 03:45:00.000
91.66667,2018-01-08 02:28:00.000,UTC-0400,2018-01-08 11:39:00.000
90.909096,2018-02-06 03:24:00.000,UTC-0400,2018-02-06 10:32:00.000
84.28571,2018-08-12 19:38:00.000,UTC-0300,2018-08-12 21:57:00.000
90.71619,2018-08-23 21:40:00.000,UTC+0300,2018-08-24 03:56:00.000
91.71429,2018-11-13 02:33:00.000,UTC-0400,2018-11-13 08:22:00.000
92.0,2021-03-23 08:19:00.000,UTC-0300,2021-03-23 09:52:00.000
93.11111,2018-03-04 03:57:00.000,UTC-0400,2018-03-04 11:26:00.000
91.0,2020-12-18 02:21:00.000,UTC-0400,2020-12-18 08:13:00.000
87.47346,2018-08-15 02:40:00.000,UTC-0300,2018-08-15 10:30:00.000
92.10977,2018-09-22 02:02:00.000,UTC-0300,2018-09-22 11:44:00.000
95.09804,2018-02-03 02:45:00.000,UTC-0400,2018-02-03 09:32:00.000
92.20779,2018-11-24 12:32:00.000,UTC-0400,2018-11-24 13:48:00.000
95.0,2021-01-07 03:47:00.000,UTC-0400,2021-01-07 10:52:00.000
92.0,2020-12-18 09:35:00.000,UTC-0400,2020-12-18 13:18:00.000
92.4,2018-01-01 11:20:00.000,UTC-0700,2018-01-01 15:29:00.000
90.47619,2018-09-06 02:52:00.000,UTC-0300,2018-09-06 08:27:00.000
96.385544,2018-03-22 02:32:00.000,UTC-0300,2018-03-22 03:54:00.000
90.52133,2018-12-10 03:34:00.000,UTC-0400,2018-12-10 07:04:00.000
87.7193,2018-09-23 19:40:00.000,UTC-0300,2018-09-23 21:33:00.000
89.58333,2018-08-11 03:48:00.000,UTC-0300,2018-08-11 10:12:00.000
92.00864,2018-10-28 02:51:00.000,UTC-0300,2018-10-28 10:33:00.000
88.2353,2018-11-12 03:01:00.000,UTC-0400,2018-11-12 11:13:00.000
86.0,2020-12-19 05:09:00.000,UTC-0400,2020-12-19 11:36:00.000
92.0,2021-01-08 03:49:00.000,UTC-0400,2021-01-08 10:23:00.000
90.909096,2018-05-30 02:53:00.000,UTC-0300,2018-05-30 06:11:00.000
94.654785,2018-03-06 03:51:00.000,UTC-0400,2018-03-06 11:20:00.000
93.177734,2018-07-08 03:29:00.000,UTC-0300,2018-07-08 12:46:00.000
86.0,2021-01-08 10:25:00.000,UTC-0400,2021-01-08 11:50:00.000
80.0,2018-12-06 10:49:00.000,UTC-0400,2018-12-06 11:33:00.000
